Model name,Features names,Error,Date Time
LogisticRegression,local_maxima_3 PCA_transform,0.330690374244,2016-11-15 11:50:27.942000
LogisticRegression,local_maxima_without_smoothing PCA_transform,0.339765404417,2016-11-15 11:50:28.042000
LogisticRegression,polyfit border_smooth_sample smooth_sample,0.356199508774,2016-11-15 11:50:28.728000
LogisticRegression,polyfit border_smooth_sample spread,0.523068093524,2016-11-15 11:50:29.910000
LogisticRegression,polyfit border_smooth_sample grey_white_ratio,0.359158569305,2016-11-15 11:50:30.133000
LogisticRegression,polyfit border_smooth_sample mean_feature,0.355344600212,2016-11-15 11:50:31.124000
LogisticRegression,polyfit border_smooth_sample variance_feature,0.34042949442,2016-11-15 11:50:31.256000
LogisticRegression,polyfit border_smooth_sample local_maxima_3,0.365210000925,2016-11-15 11:50:31.525000
LogisticRegression,polyfit border_smooth_sample local_maxima_without_smoothing,0.369984475811,2016-11-15 11:50:31.873000
LogisticRegression,polyfit border_smooth_sample PCA_transform,0.359120063313,2016-11-15 11:50:32.412000
LogisticRegression,polyfit smooth_sample spread,0.519006601856,2016-11-15 11:50:33.623000
LogisticRegression,polyfit smooth_sample grey_white_ratio,0.358199465653,2016-11-15 11:50:33.855000
LogisticRegression,polyfit smooth_sample mean_feature,0.354091912321,2016-11-15 11:50:34.902000
LogisticRegression,polyfit smooth_sample variance_feature,0.340112057412,2016-11-15 11:50:35.118000
LogisticRegression,polyfit smooth_sample local_maxima_3,0.363449428486,2016-11-15 11:50:35.372000
LogisticRegression,polyfit smooth_sample local_maxima_without_smoothing,0.370074349563,2016-11-15 11:50:35.655000
LogisticRegression,polyfit smooth_sample PCA_transform,0.354954835294,2016-11-15 11:50:36.189000
LogisticRegression,polyfit spread grey_white_ratio,0.527055873002,2016-11-15 11:50:37.344000
LogisticRegression,polyfit spread mean_feature,0.541964199118,2016-11-15 11:50:38.576000
LogisticRegression,polyfit spread variance_feature,0.643283548739,2016-11-15 11:50:42.265000
LogisticRegression,polyfit spread local_maxima_3,0.650852739943,2016-11-15 11:50:43.568000
LogisticRegression,polyfit spread local_maxima_without_smoothing,0.687635548642,2016-11-15 11:50:44.950000
LogisticRegression,polyfit spread PCA_transform,0.551400211934,2016-11-15 11:50:46.107000
LogisticRegression,polyfit grey_white_ratio mean_feature,0.395824295598,2016-11-15 11:50:46.179000
LogisticRegression,polyfit grey_white_ratio variance_feature,0.377566171916,2016-11-15 11:50:46.237000
LogisticRegression,polyfit grey_white_ratio local_maxima_3,0.392746281705,2016-11-15 11:50:46.329000
LogisticRegression,polyfit grey_white_ratio local_maxima_without_smoothing,0.417612344698,2016-11-15 11:50:46.428000
LogisticRegression,polyfit grey_white_ratio PCA_transform,0.325710461055,2016-11-15 11:50:46.494000
LogisticRegression,polyfit mean_feature variance_feature,0.374279439182,2016-11-15 11:50:46.559000
LogisticRegression,polyfit mean_feature local_maxima_3,0.406886155209,2016-11-15 11:50:46.660000
LogisticRegression,polyfit mean_feature local_maxima_without_smoothing,0.412623843974,2016-11-15 11:50:46.813000
LogisticRegression,polyfit mean_feature PCA_transform,0.324587995911,2016-11-15 11:50:46.895000
LogisticRegression,polyfit variance_feature local_maxima_3,0.372395802935,2016-11-15 11:50:46.960000
LogisticRegression,polyfit variance_feature local_maxima_without_smoothing,0.389342168481,2016-11-15 11:50:47.045000
LogisticRegression,polyfit variance_feature PCA_transform,0.322832685985,2016-11-15 11:50:47.129000
LogisticRegression,polyfit local_maxima_3 local_maxima_without_smoothing,0.42435839603,2016-11-15 11:50:47.261000
LogisticRegression,polyfit local_maxima_3 PCA_transform,0.332309833943,2016-11-15 11:50:47.330000
LogisticRegression,polyfit local_maxima_without_smoothing PCA_transform,0.34341970895,2016-11-15 11:50:47.477000
LogisticRegression,border_smooth_sample smooth_sample spread,0.516696818536,2016-11-15 11:50:48.672000
LogisticRegression,border_smooth_sample smooth_sample grey_white_ratio,0.361184806241,2016-11-15 11:50:49.177000
LogisticRegression,border_smooth_sample smooth_sample mean_feature,0.356287664055,2016-11-15 11:50:50.294000
LogisticRegression,border_smooth_sample smooth_sample variance_feature,0.348744795968,2016-11-15 11:50:50.636000
LogisticRegression,border_smooth_sample smooth_sample local_maxima_3,0.367780171305,2016-11-15 11:50:51.105000
LogisticRegression,border_smooth_sample smooth_sample local_maxima_without_smoothing,0.37346013711,2016-11-15 11:50:51.770000
LogisticRegression,border_smooth_sample smooth_sample PCA_transform,0.357569486988,2016-11-15 11:50:52.472000
LogisticRegression,border_smooth_sample spread grey_white_ratio,0.531674439285,2016-11-15 11:50:53.609000
LogisticRegression,border_smooth_sample spread mean_feature,0.535253493415,2016-11-15 11:50:54.797000
LogisticRegression,border_smooth_sample spread variance_feature,0.611759402803,2016-11-15 11:50:58.514000
LogisticRegression,border_smooth_sample spread local_maxima_3,0.633834312553,2016-11-15 11:50:59.778000
LogisticRegression,border_smooth_sample spread local_maxima_without_smoothing,0.694685800641,2016-11-15 11:51:01.068000
LogisticRegression,border_smooth_sample spread PCA_transform,0.553595025027,2016-11-15 11:51:02.283000
LogisticRegression,border_smooth_sample grey_white_ratio mean_feature,0.360461445679,2016-11-15 11:51:03.398000
LogisticRegression,border_smooth_sample grey_white_ratio variance_feature,0.350291821139,2016-11-15 11:51:03.714000
LogisticRegression,border_smooth_sample grey_white_ratio local_maxima_3,0.369587141205,2016-11-15 11:51:03.961000
LogisticRegression,border_smooth_sample grey_white_ratio local_maxima_without_smoothing,0.375150932803,2016-11-15 11:51:04.277000
LogisticRegression,border_smooth_sample grey_white_ratio PCA_transform,0.360956333854,2016-11-15 11:51:04.547000
LogisticRegression,border_smooth_sample mean_feature variance_feature,0.34263636191,2016-11-15 11:51:04.678000
LogisticRegression,border_smooth_sample mean_feature local_maxima_3,0.372900838334,2016-11-15 11:51:06.160000
LogisticRegression,border_smooth_sample mean_feature local_maxima_without_smoothing,0.372229335374,2016-11-15 11:51:06.706000
LogisticRegression,border_smooth_sample mean_feature PCA_transform,0.359856858233,2016-11-15 11:51:08.223000
LogisticRegression,border_smooth_sample variance_feature local_maxima_3,0.359397006228,2016-11-15 11:51:08.367000
LogisticRegression,border_smooth_sample variance_feature local_maxima_without_smoothing,0.370598401386,2016-11-15 11:51:08.715000
LogisticRegression,border_smooth_sample variance_feature PCA_transform,0.338561115632,2016-11-15 11:51:08.953000
LogisticRegression,border_smooth_sample local_maxima_3 local_maxima_without_smoothing,0.392406514031,2016-11-15 11:51:09.370000
LogisticRegression,border_smooth_sample local_maxima_3 PCA_transform,0.371575799031,2016-11-15 11:51:09.818000
LogisticRegression,border_smooth_sample local_maxima_without_smoothing PCA_transform,0.374879247573,2016-11-15 11:51:10.203000
LogisticRegression,smooth_sample spread grey_white_ratio,0.533204301535,2016-11-15 11:51:11.321000
LogisticRegression,smooth_sample spread mean_feature,0.542271606241,2016-11-15 11:51:12.508000
LogisticRegression,smooth_sample spread variance_feature,0.568897691267,2016-11-15 11:51:15.521000
LogisticRegression,smooth_sample spread local_maxima_3,0.632524230231,2016-11-15 11:51:16.779000
LogisticRegression,smooth_sample spread local_maxima_without_smoothing,0.68673175671,2016-11-15 11:51:18.090000
LogisticRegression,smooth_sample spread PCA_transform,0.54149786104,2016-11-15 11:51:19.220000
LogisticRegression,smooth_sample grey_white_ratio mean_feature,0.359684138418,2016-11-15 11:51:20.209000
LogisticRegression,smooth_sample grey_white_ratio variance_feature,0.347617227138,2016-11-15 11:51:20.365000
LogisticRegression,smooth_sample grey_white_ratio local_maxima_3,0.368920013193,2016-11-15 11:51:20.582000
LogisticRegression,smooth_sample grey_white_ratio local_maxima_without_smoothing,0.374812079712,2016-11-15 11:51:20.851000
LogisticRegression,smooth_sample grey_white_ratio PCA_transform,0.35827428311,2016-11-15 11:51:21.152000
LogisticRegression,smooth_sample mean_feature variance_feature,0.341469336568,2016-11-15 11:51:21.463000
LogisticRegression,smooth_sample mean_feature local_maxima_3,0.371967042534,2016-11-15 11:51:22.845000
LogisticRegression,smooth_sample mean_feature local_maxima_without_smoothing,0.372694809454,2016-11-15 11:51:23.454000
LogisticRegression,smooth_sample mean_feature PCA_transform,0.356970395749,2016-11-15 11:51:24.991000
LogisticRegression,smooth_sample variance_feature local_maxima_3,0.358029951061,2016-11-15 11:51:25.235000
LogisticRegression,smooth_sample variance_feature local_maxima_without_smoothing,0.356345174758,2016-11-15 11:51:25.383000
